HR(t),Cal(t),Inte(t),METs(t),Steps(t),Timestamp,HR(t-1),Cal(t-1),Inte(t-1),METs(t-1),Steps(t-1),HR(t-2),Cal(t-2),Inte(t-2),METs(t-2),Steps(t-2)
86.3333333333333,4.1508002281189,1,40,59,2016-04-12T14:34:00Z,86.4285714285714,3.11310005187988,1,30,12,88.3333333333333,3.11310005187988,1,30,20
91.8,4.98095989227295,1,48,76,2016-04-12T14:35:00Z,86.3333333333333,4.1508002281189,1,40,59,86.4285714285714,3.11310005187988,1,30,12
94.5555555555556,5.60357999801636,1,54,89,2016-04-12T14:36:00Z,91.8,4.98095989227295,1,48,76,86.3333333333333,4.1508002281189,1,40,59
92.1111111111111,5.60357999801636,1,54,91,2016-04-12T14:37:00Z,94.5555555555556,5.60357999801636,1,54,89,91.8,4.98095989227295,1,48,76
87,4.98095989227295,1,48,72,2016-04-12T14:38:00Z,92.1111111111111,5.60357999801636,1,54,91,94.5555555555556,5.60357999801636,1,54,89
81,3.11310005187988,1,30,15,2016-04-12T14:39:00Z,87,4.98095989227295,1,48,72,92.1111111111111,5.60357999801636,1,54,91
74.625,2.90556001663208,1,28,11,2016-04-12T14:40:00Z,81,3.11310005187988,1,30,15,87,4.98095989227295,1,48,72
70.4,3.11310005187988,1,30,27,2016-04-12T14:41:00Z,74.625,2.90556001663208,1,28,11,81,3.11310005187988,1,30,15
79.0909090909091,2.69801998138428,1,26,10,2016-04-12T14:42:00Z,70.4,3.11310005187988,1,30,27,74.625,2.90556001663208,1,28,11
82.8571428571429,3.52817988395691,1,34,39,2016-04-12T14:43:00Z,79.0909090909091,2.69801998138428,1,26,10,70.4,3.11310005187988,1,30,27
69.4,2.90556001663208,1,28,14,2016-04-12T14:44:00Z,82.8571428571429,3.52817988395691,1,34,39,79.0909090909091,2.69801998138428,1,26,10
67.6,1.14146995544434,0,11,0,2016-04-12T14:45:00Z,69.4,2.90556001663208,1,28,14,82.8571428571429,3.52817988395691,1,34,39
66,1.14146995544434,0,11,0,2016-04-12T14:46:00Z,67.6,1.14146995544434,0,11,0,69.4,2.90556001663208,1,28,14
64,1.14146995544434,0,11,0,2016-04-12T14:47:00Z,66,1.14146995544434,0,11,0,67.6,1.14146995544434,0,11,0
63,1.14146995544434,0,11,0,2016-04-12T14:48:00Z,64,1.14146995544434,0,11,0,66,1.14146995544434,0,11,0
62.6666666666667,1.14146995544434,0,11,0,2016-04-12T14:49:00Z,63,1.14146995544434,0,11,0,64,1.14146995544434,0,11,0
66.3333333333333,1.14146995544434,0,11,0,2016-04-12T14:50:00Z,62.6666666666667,1.14146995544434,0,11,0,63,1.14146995544434,0,11,0
67.5,1.14146995544434,0,11,0,2016-04-12T14:51:00Z,66.3333333333333,1.14146995544434,0,11,0,62.6666666666667,1.14146995544434,0,11,0
62.1666666666667,2.49047994613647,1,24,7,2016-04-12T14:52:00Z,67.5,1.14146995544434,0,11,0,66.3333333333333,1.14146995544434,0,11,0
65.4,1.14146995544434,0,11,0,2016-04-12T14:53:00Z,62.1666666666667,2.49047994613647,1,24,7,67.5,1.14146995544434,0,11,0
64,1.14146995544434,0,11,0,2016-04-12T14:54:00Z,65.4,1.14146995544434,0,11,0,62.1666666666667,2.49047994613647,1,24,7
67.3333333333333,2.49047994613647,1,24,10,2016-04-12T14:55:00Z,64,1.14146995544434,0,11,0,65.4,1.14146995544434,0,11,0
77.375,3.32064008712769,1,32,34,2016-04-12T14:56:00Z,67.3333333333333,2.49047994613647,1,24,10,64,1.14146995544434,0,11,0
82.4285714285714,3.11310005187988,1,30,21,2016-04-12T14:57:00Z,77.375,3.32064008712769,1,32,34,67.3333333333333,2.49047994613647,1,24,10
83.5,1.34900999069214,0,13,0,2016-04-12T14:58:00Z,82.4285714285714,3.11310005187988,1,30,21,77.375,3.32064008712769,1,32,34
79.5,1.34900999069214,0,13,0,2016-04-12T14:59:00Z,83.5,1.34900999069214,0,13,0,82.4285714285714,3.11310005187988,1,30,21
63.8333333333333,1.34900999069214,0,13,0,2016-04-12T15:00:00Z,79.5,1.34900999069214,0,13,0,83.5,1.34900999069214,0,13,0
63,1.03770005702972,0,10,0,2016-04-12T15:01:00Z,63.8333333333333,1.34900999069214,0,13,0,79.5,1.34900999069214,0,13,0
62.6666666666667,1.14146995544434,0,11,0,2016-04-12T15:02:00Z,63,1.03770005702972,0,10,0,63.8333333333333,1.34900999069214,0,13,0
64.6666666666667,1.03770005702972,0,10,0,2016-04-12T15:03:00Z,62.6666666666667,1.14146995544434,0,11,0,63,1.03770005702972,0,10,0
64.1428571428571,1.03770005702972,0,10,0,2016-04-12T15:04:00Z,64.6666666666667,1.03770005702972,0,10,0,62.6666666666667,1.14146995544434,0,11,0
63.8333333333333,1.03770005702972,0,10,0,2016-04-12T15:05:00Z,64.1428571428571,1.03770005702972,0,10,0,64.6666666666667,1.03770005702972,0,10,0
66.5,1.14146995544434,0,11,0,2016-04-12T15:06:00Z,63.8333333333333,1.03770005702972,0,10,0,64.1428571428571,1.03770005702972,0,10,0
67.6,1.14146995544434,0,11,0,2016-04-12T15:07:00Z,66.5,1.14146995544434,0,11,0,63.8333333333333,1.03770005702972,0,10,0
67,1.03770005702972,0,10,0,2016-04-12T15:08:00Z,67.6,1.14146995544434,0,11,0,66.5,1.14146995544434,0,11,0
65.8333333333333,1.14146995544434,0,11,0,2016-04-12T15:09:00Z,67,1.03770005702972,0,10,0,67.6,1.14146995544434,0,11,0
63.6,1.03770005702972,0,10,0,2016-04-12T15:10:00Z,65.8333333333333,1.14146995544434,0,11,0,67,1.03770005702972,0,10,0
64.4,1.03770005702972,0,10,0,2016-04-12T15:11:00Z,63.6,1.03770005702972,0,10,0,65.8333333333333,1.14146995544434,0,11,0
66.2,1.03770005702972,0,10,0,2016-04-12T15:12:00Z,64.4,1.03770005702972,0,10,0,63.6,1.03770005702972,0,10,0
66,1.03770005702972,0,10,0,2016-04-12T15:13:00Z,66.2,1.03770005702972,0,10,0,64.4,1.03770005702972,0,10,0
64.6,1.14146995544434,0,11,0,2016-04-12T15:14:00Z,66,1.03770005702972,0,10,0,66.2,1.03770005702972,0,10,0
64.5,1.14146995544434,0,11,0,2016-04-12T15:15:00Z,64.6,1.14146995544434,0,11,0,66,1.03770005702972,0,10,0
67,1.14146995544434,0,11,0,2016-04-12T15:16:00Z,64.5,1.14146995544434,0,11,0,64.6,1.14146995544434,0,11,0
69.5714285714286,1.14146995544434,0,11,0,2016-04-12T15:17:00Z,67,1.14146995544434,0,11,0,64.5,1.14146995544434,0,11,0
65.2,1.14146995544434,0,11,0,2016-04-12T15:18:00Z,69.5714285714286,1.14146995544434,0,11,0,67,1.14146995544434,0,11,0
62.2,1.14146995544434,0,11,0,2016-04-12T15:19:00Z,65.2,1.14146995544434,0,11,0,69.5714285714286,1.14146995544434,0,11,0
70,1.14146995544434,0,11,0,2016-04-12T15:20:00Z,62.2,1.14146995544434,0,11,0,65.2,1.14146995544434,0,11,0
63.5,1.14146995544434,0,11,0,2016-04-12T15:21:00Z,70,1.14146995544434,0,11,0,62.2,1.14146995544434,0,11,0
62,1.14146995544434,0,11,0,2016-04-12T15:22:00Z,63.5,1.14146995544434,0,11,0,70,1.14146995544434,0,11,0
61.8333333333333,1.14146995544434,0,11,0,2016-04-12T15:23:00Z,62,1.14146995544434,0,11,0,63.5,1.14146995544434,0,11,0
59.75,1.14146995544434,0,11,0,2016-04-12T15:24:00Z,61.8333333333333,1.14146995544434,0,11,0,62,1.14146995544434,0,11,0
60,1.03770005702972,0,10,0,2016-04-12T15:25:00Z,59.75,1.14146995544434,0,11,0,61.8333333333333,1.14146995544434,0,11,0
61,1.03770005702972,0,10,0,2016-04-12T15:26:00Z,60,1.03770005702972,0,10,0,59.75,1.14146995544434,0,11,0
64,1.03770005702972,0,10,0,2016-04-12T15:27:00Z,61,1.03770005702972,0,10,0,60,1.03770005702972,0,10,0
63,1.14146995544434,0,11,0,2016-04-12T15:28:00Z,64,1.03770005702972,0,10,0,61,1.03770005702972,0,10,0
65.1428571428571,1.03770005702972,0,10,0,2016-04-12T15:29:00Z,63,1.14146995544434,0,11,0,64,1.03770005702972,0,10,0
67.2857142857143,1.14146995544434,0,11,0,2016-04-12T15:30:00Z,65.1428571428571,1.03770005702972,0,10,0,63,1.14146995544434,0,11,0
64.2,1.14146995544434,0,11,0,2016-04-12T15:31:00Z,67.2857142857143,1.14146995544434,0,11,0,65.1428571428571,1.03770005702972,0,10,0
65.5,1.03770005702972,0,10,0,2016-04-12T15:32:00Z,64.2,1.14146995544434,0,11,0,67.2857142857143,1.14146995544434,0,11,0
65.2,1.14146995544434,0,11,0,2016-04-12T15:33:00Z,65.5,1.03770005702972,0,10,0,64.2,1.14146995544434,0,11,0
66.7142857142857,1.14146995544434,0,11,0,2016-04-12T15:34:00Z,65.2,1.14146995544434,0,11,0,65.5,1.03770005702972,0,10,0
61.75,1.14146995544434,0,11,0,2016-04-12T15:35:00Z,66.7142857142857,1.14146995544434,0,11,0,65.2,1.14146995544434,0,11,0
59.4,1.14146995544434,0,11,0,2016-04-12T15:36:00Z,61.75,1.14146995544434,0,11,0,66.7142857142857,1.14146995544434,0,11,0
61,1.14146995544434,0,11,0,2016-04-12T15:37:00Z,59.4,1.14146995544434,0,11,0,61.75,1.14146995544434,0,11,0
62.8571428571429,1.14146995544434,0,11,0,2016-04-12T15:38:00Z,61,1.14146995544434,0,11,0,59.4,1.14146995544434,0,11,0
60.5,1.14146995544434,0,11,0,2016-04-12T15:39:00Z,62.8571428571429,1.14146995544434,0,11,0,61,1.14146995544434,0,11,0
62.1666666666667,1.14146995544434,0,11,0,2016-04-12T15:40:00Z,60.5,1.14146995544434,0,11,0,62.8571428571429,1.14146995544434,0,11,0
62,2.28293991088867,1,22,6,2016-04-12T15:41:00Z,62.1666666666667,1.14146995544434,0,11,0,60.5,1.14146995544434,0,11,0
60.6,1.14146995544434,0,11,0,2016-04-12T15:42:00Z,62,2.28293991088867,1,22,6,62.1666666666667,1.14146995544434,0,11,0
61.6,1.14146995544434,0,11,0,2016-04-12T15:43:00Z,60.6,1.14146995544434,0,11,0,62,2.28293991088867,1,22,6
62,1.03770005702972,0,10,0,2016-04-12T15:44:00Z,61.6,1.14146995544434,0,11,0,60.6,1.14146995544434,0,11,0
62,1.03770005702972,0,10,0,2016-04-12T15:45:00Z,62,1.03770005702972,0,10,0,61.6,1.14146995544434,0,11,0
61.8333333333333,1.03770005702972,0,10,0,2016-04-12T15:46:00Z,62,1.03770005702972,0,10,0,62,1.03770005702972,0,10,0
63,1.03770005702972,0,10,0,2016-04-12T15:47:00Z,61.8333333333333,1.03770005702972,0,10,0,62,1.03770005702972,0,10,0
71,2.28293991088867,1,22,6,2016-04-12T15:48:00Z,63,1.03770005702972,0,10,0,61.8333333333333,1.03770005702972,0,10,0
87.5555555555556,3.52817988395691,1,34,45,2016-04-12T15:49:00Z,71,2.28293991088867,1,22,6,63,1.03770005702972,0,10,0
106,4.77341985702515,1,46,74,2016-04-12T15:50:00Z,87.5555555555556,3.52817988395691,1,34,45,71,2.28293991088867,1,22,6
108.8,5.60357999801636,1,54,69,2016-04-12T15:51:00Z,106,4.77341985702515,1,46,74,87.5555555555556,3.52817988395691,1,34,45
88.5,5.60357999801636,1,54,60,2016-04-12T15:52:00Z,108.8,5.60357999801636,1,54,69,106,4.77341985702515,1,46,74
64.625,3.73571991920471,1,36,20,2016-04-12T15:53:00Z,88.5,5.60357999801636,1,54,60,108.8,5.60357999801636,1,54,69
69.75,1.14146995544434,0,11,0,2016-04-12T15:54:00Z,64.625,3.73571991920471,1,36,20,88.5,5.60357999801636,1,54,60
76,3.52817988395691,1,34,43,2016-04-12T15:55:00Z,69.75,1.14146995544434,0,11,0,64.625,3.73571991920471,1,36,20
77.3333333333333,2.49047994613647,1,24,4,2016-04-12T15:56:00Z,76,3.52817988395691,1,34,43,69.75,1.14146995544434,0,11,0
79.4,1.14146995544434,0,11,0,2016-04-12T15:57:00Z,77.3333333333333,2.49047994613647,1,24,4,76,3.52817988395691,1,34,43
75.7777777777778,1.34900999069214,0,13,0,2016-04-12T15:58:00Z,79.4,1.14146995544434,0,11,0,77.3333333333333,2.49047994613647,1,24,4
72.8888888888889,1.14146995544434,0,11,0,2016-04-12T15:59:00Z,75.7777777777778,1.34900999069214,0,13,0,79.4,1.14146995544434,0,11,0
70,1.14146995544434,0,11,0,2016-04-12T16:00:00Z,72.8888888888889,1.14146995544434,0,11,0,75.7777777777778,1.34900999069214,0,13,0
69.6,1.14146995544434,0,11,0,2016-04-12T16:01:00Z,70,1.14146995544434,0,11,0,72.8888888888889,1.14146995544434,0,11,0
74.3333333333333,2.69801998138428,1,26,10,2016-04-12T16:02:00Z,69.6,1.14146995544434,0,11,0,70,1.14146995544434,0,11,0
81.2222222222222,2.49047994613647,1,24,6,2016-04-12T16:03:00Z,74.3333333333333,2.69801998138428,1,26,10,69.6,1.14146995544434,0,11,0
90.3333333333333,3.73571991920471,1,36,50,2016-04-12T16:04:00Z,81.2222222222222,2.49047994613647,1,24,6,74.3333333333333,2.69801998138428,1,26,10
94.4285714285714,3.32064008712769,1,32,7,2016-04-12T16:05:00Z,90.3333333333333,3.73571991920471,1,36,50,81.2222222222222,2.49047994613647,1,24,6
98.7142857142857,4.35833978652954,1,42,53,2016-04-12T16:06:00Z,94.4285714285714,3.32064008712769,1,32,7,90.3333333333333,3.73571991920471,1,36,50
103,4.35833978652954,1,42,39,2016-04-12T16:07:00Z,98.7142857142857,4.35833978652954,1,42,53,94.4285714285714,3.32064008712769,1,32,7
92.4444444444444,4.35833978652954,1,42,15,2016-04-12T16:08:00Z,103,4.35833978652954,1,42,39,98.7142857142857,4.35833978652954,1,42,53
78.7,1.34900999069214,0,13,0,2016-04-12T16:09:00Z,92.4444444444444,4.35833978652954,1,42,15,103,4.35833978652954,1,42,39
67.6666666666667,1.34900999069214,0,13,0,2016-04-12T16:10:00Z,78.7,1.34900999069214,0,13,0,92.4444444444444,4.35833978652954,1,42,15
70.4,1.14146995544434,0,11,0,2016-04-12T16:11:00Z,67.6666666666667,1.34900999069214,0,13,0,78.7,1.34900999069214,0,13,0
74.1428571428571,2.49047994613647,1,24,9,2016-04-12T16:12:00Z,70.4,1.14146995544434,0,11,0,67.6666666666667,1.34900999069214,0,13,0
86.5,1.14146995544434,0,11,0,2016-04-12T16:13:00Z,74.1428571428571,2.49047994613647,1,24,9,70.4,1.14146995544434,0,11,0
73.375,4.35833978652954,1,42,63,2016-04-12T16:14:00Z,86.5,1.14146995544434,0,11,0,74.1428571428571,2.49047994613647,1,24,9
69.125,1.14146995544434,0,11,0,2016-04-12T16:15:00Z,73.375,4.35833978652954,1,42,63,86.5,1.14146995544434,0,11,0
91.1818181818182,3.52817988395691,1,34,43,2016-04-12T16:16:00Z,69.125,1.14146995544434,0,11,0,73.375,4.35833978652954,1,42,63
103.7,4.35833978652954,1,42,56,2016-04-12T16:17:00Z,91.1818181818182,3.52817988395691,1,34,43,69.125,1.14146995544434,0,11,0
93.9166666666667,5.60357999801636,1,54,75,2016-04-12T16:18:00Z,103.7,4.35833978652954,1,42,56,91.1818181818182,3.52817988395691,1,34,43
88.6666666666667,3.94325995445251,1,38,26,2016-04-12T16:19:00Z,93.9166666666667,5.60357999801636,1,54,75,103.7,4.35833978652954,1,42,56
75.625,3.73571991920471,1,36,37,2016-04-12T16:20:00Z,88.6666666666667,3.94325995445251,1,38,26,93.9166666666667,5.60357999801636,1,54,75
64.8571428571429,2.90556001663208,1,28,21,2016-04-12T16:21:00Z,75.625,3.73571991920471,1,36,37,88.6666666666667,3.94325995445251,1,38,26
64.5,1.14146995544434,0,11,0,2016-04-12T16:22:00Z,64.8571428571429,2.90556001663208,1,28,21,75.625,3.73571991920471,1,36,37
65.1666666666667,1.14146995544434,0,11,0,2016-04-12T16:23:00Z,64.5,1.14146995544434,0,11,0,64.8571428571429,2.90556001663208,1,28,21
64.8333333333333,1.14146995544434,0,11,0,2016-04-12T16:24:00Z,65.1666666666667,1.14146995544434,0,11,0,64.5,1.14146995544434,0,11,0
62.8333333333333,1.14146995544434,0,11,0,2016-04-12T16:25:00Z,64.8333333333333,1.14146995544434,0,11,0,65.1666666666667,1.14146995544434,0,11,0
59.75,1.03770005702972,0,10,0,2016-04-12T16:26:00Z,62.8333333333333,1.14146995544434,0,11,0,64.8333333333333,1.14146995544434,0,11,0
56.75,1.03770005702972,0,10,0,2016-04-12T16:27:00Z,59.75,1.03770005702972,0,10,0,62.8333333333333,1.14146995544434,0,11,0
55.6,1.03770005702972,0,10,0,2016-04-12T16:28:00Z,56.75,1.03770005702972,0,10,0,59.75,1.03770005702972,0,10,0
56.7142857142857,1.03770005702972,0,10,0,2016-04-12T16:29:00Z,55.6,1.03770005702972,0,10,0,56.75,1.03770005702972,0,10,0
61.3333333333333,1.14146995544434,0,11,0,2016-04-12T16:30:00Z,56.7142857142857,1.03770005702972,0,10,0,55.6,1.03770005702972,0,10,0
66.7,2.28293991088867,1,22,6,2016-04-12T16:31:00Z,61.3333333333333,1.14146995544434,0,11,0,56.7142857142857,1.03770005702972,0,10,0
67.2857142857143,2.49047994613647,1,24,5,2016-04-12T16:32:00Z,66.7,2.28293991088867,1,22,6,61.3333333333333,1.14146995544434,0,11,0
59.1666666666667,1.14146995544434,0,11,0,2016-04-12T16:33:00Z,67.2857142857143,2.49047994613647,1,24,5,66.7,2.28293991088867,1,22,6
61.4,1.14146995544434,0,11,0,2016-04-12T16:34:00Z,59.1666666666667,1.14146995544434,0,11,0,67.2857142857143,2.49047994613647,1,24,5
64.3333333333333,1.14146995544434,0,11,0,2016-04-12T16:35:00Z,61.4,1.14146995544434,0,11,0,59.1666666666667,1.14146995544434,0,11,0
66.3333333333333,2.49047994613647,1,24,8,2016-04-12T16:36:00Z,64.3333333333333,1.14146995544434,0,11,0,61.4,1.14146995544434,0,11,0
64.5,1.14146995544434,0,11,0,2016-04-12T16:37:00Z,66.3333333333333,2.49047994613647,1,24,8,64.3333333333333,1.14146995544434,0,11,0
58.75,1.14146995544434,0,11,0,2016-04-12T16:38:00Z,64.5,1.14146995544434,0,11,0,66.3333333333333,2.49047994613647,1,24,8
57,1.03770005702972,0,10,0,2016-04-12T16:39:00Z,58.75,1.14146995544434,0,11,0,64.5,1.14146995544434,0,11,0
58.25,1.03770005702972,0,10,0,2016-04-12T16:40:00Z,57,1.03770005702972,0,10,0,58.75,1.14146995544434,0,11,0
63.8571428571429,1.14146995544434,0,11,0,2016-04-12T16:41:00Z,58.25,1.03770005702972,0,10,0,57,1.03770005702972,0,10,0
67.8,1.14146995544434,0,11,0,2016-04-12T16:42:00Z,63.8571428571429,1.14146995544434,0,11,0,58.25,1.03770005702972,0,10,0
69.2,1.14146995544434,0,11,0,2016-04-12T16:43:00Z,67.8,1.14146995544434,0,11,0,63.8571428571429,1.14146995544434,0,11,0
64.7142857142857,2.69801998138428,1,26,10,2016-04-12T16:44:00Z,69.2,1.14146995544434,0,11,0,67.8,1.14146995544434,0,11,0
59.4285714285714,1.14146995544434,0,11,0,2016-04-12T16:45:00Z,64.7142857142857,2.69801998138428,1,26,10,69.2,1.14146995544434,0,11,0
62,1.14146995544434,0,11,0,2016-04-12T16:46:00Z,59.4285714285714,1.14146995544434,0,11,0,64.7142857142857,2.69801998138428,1,26,10
60.6666666666667,1.14146995544434,0,11,0,2016-04-12T16:47:00Z,62,1.14146995544434,0,11,0,59.4285714285714,1.14146995544434,0,11,0
63.2222222222222,1.14146995544434,0,11,0,2016-04-12T16:48:00Z,60.6666666666667,1.14146995544434,0,11,0,62,1.14146995544434,0,11,0
62.2857142857143,1.14146995544434,0,11,0,2016-04-12T16:49:00Z,63.2222222222222,1.14146995544434,0,11,0,60.6666666666667,1.14146995544434,0,11,0
56.1666666666667,1.14146995544434,0,11,0,2016-04-12T16:50:00Z,62.2857142857143,1.14146995544434,0,11,0,63.2222222222222,1.14146995544434,0,11,0
60.6,1.14146995544434,0,11,0,2016-04-12T16:51:00Z,56.1666666666667,1.14146995544434,0,11,0,62.2857142857143,1.14146995544434,0,11,0
57.1666666666667,1.03770005702972,0,10,0,2016-04-12T16:52:00Z,60.6,1.14146995544434,0,11,0,56.1666666666667,1.14146995544434,0,11,0
59,1.03770005702972,0,10,0,2016-04-12T16:53:00Z,57.1666666666667,1.03770005702972,0,10,0,60.6,1.14146995544434,0,11,0
61.1666666666667,1.14146995544434,0,11,0,2016-04-12T16:54:00Z,59,1.03770005702972,0,10,0,57.1666666666667,1.03770005702972,0,10,0
58,1.03770005702972,0,10,0,2016-04-12T16:55:00Z,61.1666666666667,1.14146995544434,0,11,0,59,1.03770005702972,0,10,0
64.4285714285714,1.03770005702972,0,10,0,2016-04-12T16:56:00Z,58,1.03770005702972,0,10,0,61.1666666666667,1.14146995544434,0,11,0
63.75,1.14146995544434,0,11,0,2016-04-12T16:57:00Z,64.4285714285714,1.03770005702972,0,10,0,58,1.03770005702972,0,10,0
63,1.03770005702972,0,10,0,2016-04-12T16:58:00Z,63.75,1.14146995544434,0,11,0,64.4285714285714,1.03770005702972,0,10,0
58,1.14146995544434,0,11,0,2016-04-12T16:59:00Z,63,1.03770005702972,0,10,0,63.75,1.14146995544434,0,11,0
61.1666666666667,1.14146995544434,0,11,0,2016-04-12T17:00:00Z,58,1.14146995544434,0,11,0,63,1.03770005702972,0,10,0
64.2,1.14146995544434,0,11,0,2016-04-12T17:01:00Z,61.1666666666667,1.14146995544434,0,11,0,58,1.14146995544434,0,11,0
63.6666666666667,1.03770005702972,0,10,0,2016-04-12T17:02:00Z,64.2,1.14146995544434,0,11,0,61.1666666666667,1.14146995544434,0,11,0
62,1.14146995544434,0,11,0,2016-04-12T17:03:00Z,63.6666666666667,1.03770005702972,0,10,0,64.2,1.14146995544434,0,11,0
58.3333333333333,1.03770005702972,0,10,0,2016-04-12T17:04:00Z,62,1.14146995544434,0,11,0,63.6666666666667,1.03770005702972,0,10,0
57.3333333333333,1.03770005702972,0,10,0,2016-04-12T17:05:00Z,58.3333333333333,1.03770005702972,0,10,0,62,1.14146995544434,0,11,0
58.7142857142857,1.03770005702972,0,10,0,2016-04-12T17:06:00Z,57.3333333333333,1.03770005702972,0,10,0,58.3333333333333,1.03770005702972,0,10,0
58,1.14146995544434,0,11,0,2016-04-12T17:07:00Z,58.7142857142857,1.03770005702972,0,10,0,57.3333333333333,1.03770005702972,0,10,0
63.3333333333333,1.14146995544434,0,11,0,2016-04-12T17:08:00Z,58,1.14146995544434,0,11,0,58.7142857142857,1.03770005702972,0,10,0
70.75,1.14146995544434,0,11,0,2016-04-12T17:09:00Z,63.3333333333333,1.14146995544434,0,11,0,58,1.14146995544434,0,11,0
69.5,2.49047994613647,1,24,6,2016-04-12T17:10:00Z,70.75,1.14146995544434,0,11,0,63.3333333333333,1.14146995544434,0,11,0
63,1.14146995544434,0,11,0,2016-04-12T17:11:00Z,69.5,2.49047994613647,1,24,6,70.75,1.14146995544434,0,11,0
61.25,1.14146995544434,0,11,0,2016-04-12T17:12:00Z,63,1.14146995544434,0,11,0,69.5,2.49047994613647,1,24,6
66.3333333333333,1.14146995544434,0,11,0,2016-04-12T17:13:00Z,61.25,1.14146995544434,0,11,0,63,1.14146995544434,0,11,0
65.2857142857143,1.14146995544434,0,11,0,2016-04-12T17:14:00Z,66.3333333333333,1.14146995544434,0,11,0,61.25,1.14146995544434,0,11,0
64.2,2.49047994613647,1,24,8,2016-04-12T17:15:00Z,65.2857142857143,1.14146995544434,0,11,0,66.3333333333333,1.14146995544434,0,11,0
71.2222222222222,2.28293991088867,1,22,6,2016-04-12T17:16:00Z,64.2,2.49047994613647,1,24,8,65.2857142857143,1.14146995544434,0,11,0
68.2222222222222,1.14146995544434,0,11,0,2016-04-12T17:17:00Z,71.2222222222222,2.28293991088867,1,22,6,64.2,2.49047994613647,1,24,8
66.3333333333333,1.14146995544434,0,11,0,2016-04-12T17:18:00Z,68.2222222222222,1.14146995544434,0,11,0,71.2222222222222,2.28293991088867,1,22,6
66.6666666666667,1.14146995544434,0,11,0,2016-04-12T17:19:00Z,66.3333333333333,1.14146995544434,0,11,0,68.2222222222222,1.14146995544434,0,11,0
60,2.49047994613647,1,24,7,2016-04-12T17:20:00Z,66.6666666666667,1.14146995544434,0,11,0,66.3333333333333,1.14146995544434,0,11,0
58.6,1.14146995544434,0,11,0,2016-04-12T17:21:00Z,60,2.49047994613647,1,24,7,66.6666666666667,1.14146995544434,0,11,0
60.5,1.14146995544434,0,11,0,2016-04-12T17:22:00Z,58.6,1.14146995544434,0,11,0,60,2.49047994613647,1,24,7
62.4285714285714,1.03770005702972,0,10,0,2016-04-12T17:23:00Z,60.5,1.14146995544434,0,11,0,58.6,1.14146995544434,0,11,0
64.8333333333333,1.14146995544434,0,11,0,2016-04-12T17:24:00Z,62.4285714285714,1.03770005702972,0,10,0,60.5,1.14146995544434,0,11,0
60.8333333333333,1.03770005702972,0,10,0,2016-04-12T17:25:00Z,64.8333333333333,1.14146995544434,0,11,0,62.4285714285714,1.03770005702972,0,10,0
58.4,1.14146995544434,0,11,0,2016-04-12T17:26:00Z,60.8333333333333,1.03770005702972,0,10,0,64.8333333333333,1.14146995544434,0,11,0
59.3333333333333,1.14146995544434,0,11,0,2016-04-12T17:27:00Z,58.4,1.14146995544434,0,11,0,60.8333333333333,1.03770005702972,0,10,0
71.2222222222222,3.11310005187988,1,30,30,2016-04-12T17:28:00Z,59.3333333333333,1.14146995544434,0,11,0,58.4,1.14146995544434,0,11,0
78.8333333333333,3.32064008712769,1,32,36,2016-04-12T17:29:00Z,71.2222222222222,3.11310005187988,1,30,30,59.3333333333333,1.14146995544434,0,11,0
81.125,1.34900999069214,0,13,0,2016-04-12T17:30:00Z,78.8333333333333,3.32064008712769,1,32,36,71.2222222222222,3.11310005187988,1,30,30
89.0909090909091,3.73571991920471,1,36,42,2016-04-12T17:31:00Z,81.125,1.34900999069214,0,13,0,78.8333333333333,3.32064008712769,1,32,36
84.8888888888889,3.73571991920471,1,36,38,2016-04-12T17:32:00Z,89.0909090909091,3.73571991920471,1,36,42,81.125,1.34900999069214,0,13,0
88.9,3.94325995445251,1,38,50,2016-04-12T17:33:00Z,84.8888888888889,3.73571991920471,1,36,38,89.0909090909091,3.73571991920471,1,36,42
90.1,4.1508002281189,1,40,54,2016-04-12T17:34:00Z,88.9,3.94325995445251,1,38,50,84.8888888888889,3.73571991920471,1,36,38
75.7777777777778,3.32064008712769,1,32,14,2016-04-12T17:35:00Z,90.1,4.1508002281189,1,40,54,88.9,3.94325995445251,1,38,50
63.6,1.34900999069214,0,13,0,2016-04-12T17:36:00Z,75.7777777777778,3.32064008712769,1,32,14,90.1,4.1508002281189,1,40,54
72.2,2.69801998138428,1,26,13,2016-04-12T17:37:00Z,63.6,1.34900999069214,0,13,0,75.7777777777778,3.32064008712769,1,32,14
67.5,2.69801998138428,1,26,11,2016-04-12T17:38:00Z,72.2,2.69801998138428,1,26,13,63.6,1.34900999069214,0,13,0
62,2.69801998138428,1,26,15,2016-04-12T17:39:00Z,67.5,2.69801998138428,1,26,11,72.2,2.69801998138428,1,26,13
59.8571428571429,1.14146995544434,0,11,0,2016-04-12T17:40:00Z,62,2.69801998138428,1,26,15,67.5,2.69801998138428,1,26,11
61.5,1.14146995544434,0,11,0,2016-04-12T17:41:00Z,59.8571428571429,1.14146995544434,0,11,0,62,2.69801998138428,1,26,15
59.4,1.14146995544434,0,11,0,2016-04-12T17:42:00Z,61.5,1.14146995544434,0,11,0,59.8571428571429,1.14146995544434,0,11,0
59,1.14146995544434,0,11,0,2016-04-12T17:43:00Z,59.4,1.14146995544434,0,11,0,61.5,1.14146995544434,0,11,0
